Time (s),Fᵧ (N),rᵧ (m),vᵧ (m/s),aᵧ (m/s²)
5.710000038146973,-0.5816660523414612,0.04883471503853798,-0.024431919679045677,-3.0770509243011475
5.71999979019165,-0.5687593817710876,0.04824342951178551,-0.059142954647541046,-3.108733654022217
5.730000019073486,-0.5555258393287659,0.04743829742074013,-0.08056896924972534,-3.109623670578003
5.739999771118164,-0.5376284718513489,0.04625394195318222,-0.11846482753753662,-3.0671136379241943
5.75,-0.5173917412757874,0.04481074586510658,-0.14436392486095428,-2.955947160720825
5.760000228881836,-0.4942708909511566,0.043031543493270874,-0.17796564102172852,-2.8025970458984375
5.769999980926514,-0.46904829144477844,0.040916331112384796,-0.21156737208366394,-2.6557960510253906
5.78000020980835,-0.4388396739959717,0.03850128874182701,-0.2415369600057602,-2.496370792388916
5.789999961853027,-0.40754276514053345,0.03589887171983719,-0.2602612376213074,-2.29510498046875
5.800000190734863,-0.3703131377696991,0.033147379755973816,-0.27518340945243835,-2.1043238639831543
5.809999942779541,-0.3309183418750763,0.03017188049852848,-0.29758456349372864,-1.8519089221954346
5.820000171661377,-0.2894982397556305,0.02701033465564251,-0.3161746561527252,-1.5660802125930786
5.829999923706055,-0.24794963002204895,0.023698387667536736,-0.331231027841568,-1.3488754034042358
5.840000152587891,-0.205516055226326,0.02020128257572651,-0.3497316539287567,-1.1817419528961182
5.849999904632568,-0.1649809181690216,0.016592176631093025,-0.36093220114707947,-1.0079452991485596
5.860000133514404,-0.12355431169271469,0.012950547970831394,-0.36415284872055054,-0.8195812106132507
5.869999885559082,-0.08105729520320892,0.009340549819171429,-0.36102166771888733,-0.6012086272239685
5.880000114440918,-0.036593563854694366,0.005618550814688206,-0.37222224473953247,-0.3614012897014618
5.889999866485596,0.007927114143967628,0.001825625658966601,-0.3792986571788788,-0.11065203696489334
5.900000095367432,0.052447784692049026,-0.0020088213495910168,-0.38346755504608154,0.09143021702766418
5.909999847412109,0.09403544664382935,-0.005871335510164499,-0.3862408697605133,0.2665415108203888
5.920000076293945,0.13450877368450165,-0.009621848352253437,-0.37504029273986816,0.5074266791343689
5.929999828338623,0.17401747405529022,-0.01326035801321268,-0.363839715719223,0.8204222917556763
5.940000057220459,0.21246714890003204,-0.016786865890026093,-0.3526391386985779,1.1112481355667114
5.949999809265137,0.25188472867012024,-0.02024512179195881,-0.34583112597465515,1.373045563697815
5.960000038146973,0.29138854146003723,-0.02361498773097992,-0.33695656061172485,1.5921776294708252
5.96999979019165,0.32591450214385986,-0.026760848239064217,-0.31455540657043457,1.7557510137557983
5.980000019073486,0.35829320549964905,-0.02968270517885685,-0.2921542525291443,1.9151924848556519
5.989999771118164,0.38572821021080017,-0.03238055855035782,-0.269753098487854,2.0810601711273193
6,0.41004958748817444,-0.03485440835356712,-0.24735195934772491,2.2482264041900635
6.010000228881836,0.4333559274673462,-0.037104252725839615,-0.22495080530643463,2.3445558547973633
6.019999980926514,0.45463696122169495,-0.03913009539246559,-0.20254966616630554,2.3709306716918945
6.03000020980835,0.47089138627052307,-0.040931928902864456,-0.18014852702617645,2.4304006099700928
6.039999961853027,0.48609817028045654,-0.042461998760700226,-0.15295223891735077,2.529726982116699
6.050000190734863,0.4932965040206909,-0.04370426386594772,-0.12419038265943527,2.5982611179351807
6.059999942779541,0.5003777146339417,-0.044722530990839005,-0.10178923606872559,2.658294677734375
6.070000171661377,0.5044510364532471,-0.04551679268479347,-0.0793880894780159,2.7343568801879883
6.079999923706055,0.5065202713012695,-0.045987967401742935,-0.04703882709145546,2.793443202972412
6.090000152587891,0.5035092234611511,-0.046111106872558594,-0.012274108827114105,2.824113130569458
6.099999904632568,0.49950093030929565,-0.04601024463772774,0.010127035900950432,2.854783058166504
6.110000133514404,0.4904318153858185,-0.045634496957063675,0.03763642534613609,2.88545298576355
6.119999885559082,0.4773121178150177,-0.04492275044322014,0.07123814523220062,2.8643858432769775
6.130000114440918,0.4631464183330536,-0.04392676055431366,0.09964215755462646,2.758878469467163
6.139999866485596,0.443963885307312,-0.042654551565647125,0.12728573381900787,2.6833956241607666
6.150000095367432,0.42473742365837097,-0.04109899327158928,0.15560027956962585,2.629739284515381
6.159999847412109,0.40248847007751465,-0.03926633298397064,0.18333333730697632,2.488572359085083
6.170000076293945,0.3802281320095062,-0.03720476105809212,0.20618179440498352,2.3241825103759766
6.179999828338623,0.35494697093963623,-0.03497719019651413,0.2228037267923355,2.181055784225464
6.190000057220459,0.32259106636047363,-0.032471176236867905,0.2506709694862366,2.017972469329834
6.199999809265137,0.28818872570991516,-0.029738929122686386,0.2732510566711426,1.8490428924560547
6.210000038146973,0.25075575709342957,-0.02689467929303646,0.2844516336917877,1.6652679443359375
6.21999979019165,0.21026939153671265,-0.023882649838924408,0.30125248432159424,1.486359715461731
6.230000019073486,0.17181648313999176,-0.020702840760350227,0.3180086016654968,1.2762506008148193
6.239999771118164,0.13235336542129517,-0.01741103082895279,0.32920917868614197,1.0002206563949585
6.25,0.09086981415748596,-0.014007218182086945,0.3404097557067871,0.7922346591949463
