Time (s),Ay (m/s²),Fᵧ (N)
10.40999984741211,-14.0300874710083,-0.7588707804679871
10.420000076293945,-13.856010437011719,-0.7042757272720337
10.430000305175781,-13.547281265258789,-0.6678789854049683
10.4399995803833,-13.237019538879395,-0.6314822435379028
10.449999809265137,-12.936187744140625,-0.5768871903419495
10.460000038146973,-12.641369819641113,-0.5222920775413513
10.470000267028809,-12.302597045898438,-0.4585978090763092
10.479999542236328,-11.969290733337402,-0.3949035704135895
10.489999771118164,-11.607444763183594,-0.33120930194854736
10.5,-11.204357147216797,-0.2766141891479492
10.510000228881836,-10.840822219848633,-0.2129199355840683
10.520000457763672,-10.487969398498535,-0.14012649655342102
10.529999732971191,-10.124842643737793,-0.0764322280883789
10.539999961853027,-9.694133758544922,-0.0036387834697961807
10.550000190734863,-9.318914413452148,0.050956301391124725
10.5600004196167,-8.988880157470703,0.1237497478723526
10.569999694824219,-8.63388729095459,0.19654318690299988
10.579999923706055,-8.27291488647461,0.260237455368042
10.59000015258789,-7.92921257019043,0.3239317238330841
10.600000381469727,-7.590542793273926,0.37852680683135986
10.609999656677246,-7.266812324523926,0.442221075296402
10.619999885559082,-6.988026142120361,0.5059153437614441
10.630000114440918,-6.712528705596924,0.5514112710952759
10.640000343322754,-6.406099796295166,0.5969071388244629
10.649999618530273,-6.151267051696777,0.6606014370918274
10.65999984741211,-5.926126956939697,0.6878989338874817
10.670000076293945,-5.735384464263916,0.7333948612213135
10.680000305175781,-5.542001247406006,0.7697916030883789
10.6899995803833,-5.4144415855407715,0.8061883449554443
10.699999809265137,-5.26568603515625,0.8152875304222107
10.710000038146973,-5.179897308349609,0.8334858417510986
10.720000267028809,-5.110588550567627,0.8607833981513977
10.729999542236328,-5.085152626037598,0.8607833981513977
10.739999771118164,-5.076747417449951,0.8607833981513977
10.75,-5.098918437957764,0.8607833981513977
10.760000228881836,-5.151516437530518,0.8516842126846313
10.770000457763672,-5.209262371063232,0.842585027217865
10.779999732971191,-5.3305816650390625,0.8334858417510986
10.789999961853027,-5.492280960083008,0.8061883449554443
10.800000190734863,-5.666086673736572,0.7697916030883789
10.8100004196167,-5.866267681121826,0.7515932321548462
10.819999694824219,-6.072223663330078,0.7151964902877808
10.829999923706055,-6.309194087982178,0.6697006225585938
10.84000015258789,-6.601888656616211,0.624204695224762
10.850000381469727,-6.909922122955322,0.5696095824241638
10.859999656677246,-7.19932746887207,0.5150145292282104
10.869999885559082,-7.53303337097168,0.45132026076316833
10.880000114440918,-7.87413215637207,0.3967251777648926
10.890000343322754,-8.26424503326416,0.33303090929985046
10.899999618530273,-8.622905731201172,0.26933664083480835
10.90999984741211,-8.98973274230957,0.20564237236976624
10.920000076293945,-9.366065979003906,0.14194810390472412
10.930000305175781,-9.765763282775879,0.06915466487407684
10.9399995803833,-10.196297645568848,-0.0036387834697961807
10.949999809265137,-10.55678653717041,-0.06733305007219315
10.960000038146973,-10.958454132080078,-0.13102731108665466
10.970000267028809,-11.299107551574707,-0.20382076501846313
10.979999542236328,-11.694809913635254,-0.2584158480167389
10.989999771118164,-12.00843620300293,-0.322110116481781
11,-12.324760437011719,-0.37670519948005676
11.010000228881836,-12.617959976196289,-0.4403994679450989
11.020000457763672,-12.875487327575684,-0.49499452114105225
11.029999732971191,-13.13178539276123,-0.540490448474884
11.039999961853027,-13.384634017944336,-0.5950855612754822
11.050000190734863,-13.646919250488281,-0.6405814290046692
11.0600004196167,-13.887557983398438,-0.6769781708717346
11.069999694824219,-14.059473037719727,-0.7133749127388
11.079999923706055,-14.200569152832031,-0.7497715950012207
11.09000015258789,-14.338924407958984,-0.7588707804679871
11.100000381469727,-14.43602180480957,-0.7861683368682861
11.109999656677246,-14.499225616455078,-0.7952675223350525
11.119999885559082,-14.570518493652344,-0.8134658932685852
11.130000114440918,-14.603026390075684,-0.8043667078018188
11.140000343322754,-14.563695907592773,-0.8043667078018188
11.149999618530273,-14.516621589660645,-0.8043667078018188
11.15999984741211,-14.45584774017334,-0.7952675223350525
11.170000076293945,-14.363539695739746,-0.7770691514015198
11.180000305175781,-14.20871353149414,-0.7497715950012207
11.1899995803833,-14.050163269042969,-0.7315732836723328
11.199999809265137,-13.882201194763184,-0.7042757272720337
11.210000038146973,-13.603958129882812,-0.6678789854049683
11.220000267028809,-13.320589065551758,-0.6314822435379028
11.229999542236328,-13.035758972167969,-0.5768871903419495
11.239999771118164,-12.771257400512695,-0.5313912630081177
11.25,-12.443239212036133,-0.4767961800098419
11.260000228881836,-12.125986099243164,-0.4131019115447998
11.270000457763672,-11.789084434509277,-0.35850682854652405
11.279999732971191,-11.409371376037598,-0.29481256008148193
11.289999961853027,-11.047094345092773,-0.24021747708320618
11.300000190734863,-10.688252449035645,-0.17652322351932526
11.3100004196167,-10.349895477294922,-0.09463059157133102
11.319999694824219,-9.956751823425293,-0.04003550484776497
11.329999923706055,-9.551196098327637,0.023658759891986847
11.34000015258789,-9.17047119140625,0.08735302090644836
11.350000381469727,-8.824329376220703,0.15104728937149048
11.359999656677246,-8.462469100952148,0.22384072840213776
11.369999885559082,-8.114928245544434,0.28753501176834106
11.380000114440918,-7.786773681640625,0.3512292802333832
11.390000343322754,-7.458096981048584,0.40582436323165894
11.399999618530273,-7.160293102264404,0.4604194462299347
11.40999984741211,-6.899825096130371,0.5150145292282104
11.420000076293945,-6.626917362213135,0.5787087678909302
11.430000305175781,-6.342116832733154,0.624204695224762
11.4399995803833,-6.0959296226501465,0.6606014370918274
11.449999809265137,-5.9147138595581055,0.696998119354248
11.460000038146973,-5.7224507331848145,0.7424940466880798
11.470000267028809,-5.568647861480713,0.7697916030883789
11.479999542236328,-5.443511486053467,0.797089159488678
11.489999771118164,-5.309520244598389,0.8061883449554443
11.5,-5.214365482330322,0.8334858417510986
11.510000228881836,-5.186531066894531,0.8516842126846313
11.520000457763672,-5.150183200836182,0.8516842126846313
11.529999732971191,-5.149877071380615,0.8516842126846313
11.539999961853027,-5.186670303344727,0.8516842126846313
11.550000190734863,-5.27225399017334,0.842585027217865
11.5600004196167,-5.3791279792785645,0.8334858417510986
11.569999694824219,-5.50187349319458,0.8061883449554443
11.579999923706055,-5.649748802185059,0.7788907885551453
11.59000015258789,-5.836115837097168,0.7515932321548462
11.600000381469727,-6.040323734283447,0.7242956757545471
11.609999656677246,-6.264225006103516,0.6787998080253601
11.619999885559082,-6.535813331604004,0.6424030661582947
11.630000114440918,-6.8492350578308105,0.5878079533576965
11.640000343322754,-7.102247714996338,0.5423120856285095
11.649999618530273,-7.415300369262695,0.478617787361145
11.65999984741211,-7.776801586151123,0.4331218898296356
11.670000076293945,-8.122880935668945,0.36032843589782715
11.680000305175781,-8.469942092895508,0.3057333528995514
11.6899995803833,-8.829599380493164,0.24203908443450928
11.699999809265137,-9.159893989562988,0.169245645403862
11.710000038146973,-9.5255765914917,0.10555138438940048
11.720000267028809,-9.927626609802246,0.041857119649648666
11.729999542236328,-10.335350036621094,-0.0218371469527483
11.739999771118164,-10.666972160339355,-0.09463059157133102
11.75,-11.009232521057129,-0.15832485258579254
11.760000228881836,-11.352249145507812,-0.22201912105083466
11.770000457763672,-11.723479270935059,-0.2766141891479492
11.779999732971191,-12.052001953125,-0.3403084874153137
11.789999961853027,-12.33410930633545,-0.3949035704135895
11.800000190734863,-12.649003028869629,-0.4585978090763092
11.8100004196167,-12.885757446289062,-0.5040937066078186
